RECTYPE,LEA,ESTAB,URN,ICLOSE,NFTYPE,TPUP,ATT8SCR,P8MEA,P8CILOW,P8CIUPP,PTEBACC_E_PTQ_EE,PTEBACC_PTQ_EE,PTL2BASICS_LL_PTQ_EE,PTAC5EM_PTQ_EE
1,908,4155,112050,0,FD,145,40.6,-0.55,-0.73,-0.37,14%,9%,48%,42%
1,908,4150,112045,0,FD,184,46.5,-0.26,-0.42,-0.10,29%,15%,69%,59%
1,908,4151,136596,0,ACC,226,50.1,-0.04,-0.18,0.10,40%,20%,66%,62%
1,908,4158,136524,0,ACC,221,54.2,0.22,0.08,0.36,26%,19%,70%,70%
1,908,4169,112063,0,FD,76,47.7,0.05,-0.20,0.29,45%,26%,49%,46%
1,908,4152,137223,0,ACC,151,54.8,0.30,0.13,0.48,28%,25%,73%,70%
1,908,4001,140836,0,AC,140,47.7,-0.22,-0.40,-0.04,72%,21%,59%,53%
1,908,4171,112065,0,CY,101,49.0,0.07,-0.14,0.28,22%,12%,60%,56%
1,908,4146,112043,0,FD,210,50.6,0.17,0.03,0.32,19%,13%,56%,52%
1,908,4173,112067,0,FD,153,50.5,0.06,-0.12,0.23,21%,14%,66%,63%
1,908,4009,139155,0,ACC,184,51.5,0.19,0.04,0.35,67%,33%,67%,65%
1,908,4167,112061,0,FD,158,46.3,-0.11,-0.28,0.06,28%,9%,48%,46%
1,908,4168,137839,0,ACC,110,47.4,0.17,-0.03,0.37,33%,19%,52%,42%
1,908,4172,136873,0,ACC,197,52.8,0.07,-0.08,0.22,76%,31%,74%,69%
1,908,4164,112058,0,FD,117,54.6,0.39,0.19,0.59,48%,27%,82%,72%
1,908,4165,136533,0,ACC,263,51.9,0.08,-0.05,0.21,20%,11%,70%,65%
1,908,4166,136567,0,ACC,224,53.3,0.13,-0.01,0.27,29%,24%,75%,67%
1,908,4156,136573,0,ACC,267,53.3,0.16,0.03,0.28,47%,24%,76%,72%
1,908,4149,136852,0,ACC,209,52.2,0.36,0.21,0.50,23%,16%,70%,64%
1,908,4157,112052,0,FD,144,43.4,-0.22,-0.40,-0.04,27%,16%,36%,34%
1,908,4163,136614,0,ACC,182,50.4,-0.03,-0.19,0.13,27%,17%,58%,52%
1,908,4159,112054,0,FD,182,54.5,0.36,0.20,0.51,17%,13%,69%,64%
1,908,4160,112055,0,CY,261,55.3,0.11,-0.02,0.24,53%,34%,76%,73%
1,908,4162,136572,0,ACC,122,56.4,0.53,0.34,0.72,38%,25%,75%,72%
1,908,4000,140675,0,AC,148,52.8,0.32,0.14,0.49,20%,16%,72%,70%
1,908,6040,112071,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,908,6092,138780,1,F,23,43.3,-0.73,-1.17,-0.28,65%,13%,57%,57%
1,908,6089,112082,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,908,4143,136575,0,ACC,231,48.0,-0.08,-0.22,0.06,19%,11%,57%,50%
1,908,4141,112039,0,FD,75,52.7,0.34,0.09,0.58,53%,31%,68%,63%
1,908,4144,112041,0,FD,112,47.5,-0.20,-0.40,0.00,10%,6%,60%,52%
1,908,4135,112038,0,CY,131,40.9,-1.14,-1.32,-0.95,0%,0%,66%,0%
1,908,6080,112077,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,908,6079,112076,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,908,4153,138024,0,ACC,199,51.1,0.10,-0.05,0.25,31%,20%,57%,52%
2,908,7004,112086,0,CYS,7,NE,NE,NE,NE,NE,NE,NE,NE
2,908,7003,112085,0,CYS,8,NE,NE,NE,NE,NE,NE,NE,NE
2,908,7005,112087,0,FDS,10,NE,NE,NE,NE,NE,NE,NE,NE
2,908,6003,140942,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,908,7002,137478,0,ACCS,24,3.0,-1.46,-1.89,-1.03,0%,0%,0%,0%
2,908,6096,135405,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,908,,,,,5434,49.7,0.00,-0.03,0.03,32.1%,18.3%,63.8%,57.5%
1,909,5407,137251,0,ACC,99,49.9,-0.04,-0.25,0.17,43%,29%,64%,61%
1,909,6032,112453,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,909,4001,112375,0,CY,24,38.1,-1.13,-1.55,-0.70,21%,0%,42%,29%
1,909,5413,137254,0,ACC,177,50.0,0.01,-0.14,0.17,67%,32%,59%,49%
1,909,5410,137338,0,ACC,54,54.6,0.50,0.21,0.79,15%,13%,78%,67%
1,909,6025,141106,0,F,42,49.2,-0.71,-1.07,-0.35,36%,19%,60%,52%
1,909,4103,142306,0,ACC,223,52.9,-0.03,-0.17,0.11,57%,35%,67%,61%
1,909,5405,137205,0,ACC,138,52.3,-0.02,-0.21,0.17,36%,25%,78%,66%
1,909,4150,112383,0,CY,210,52.8,0.01,-0.14,0.15,21%,15%,69%,64%
1,909,4002,140600,0,FUTC,80,44.4,-0.70,-0.94,-0.47,91%,4%,55%,44%
1,909,6908,135940,0,AC,186,39.7,-0.95,-1.10,-0.79,9%,6%,44%,36%
1,909,4151,112384,0,CY,35,49.0,0.23,-0.12,0.58,11%,9%,43%,37%
1,909,5414,136902,0,ACC,183,54.5,0.00,-0.15,0.16,47%,35%,75%,71%
1,909,5400,136671,0,ACC,129,50.1,-0.06,-0.25,0.12,26%,18%,66%,50%
1,909,5406,137107,0,ACC,65,48.5,-0.46,-0.72,-0.20,17%,12%,63%,60%
1,909,4056,112379,0,CY,98,48.7,-0.21,-0.43,0.01,43%,16%,54%,48%
1,909,6001,112442,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,909,4204,112388,0,CY,75,48.4,-0.28,-0.52,-0.03,11%,9%,67%,59%
1,909,4501,112397,0,VC,219,52.0,-0.04,-0.18,0.10,51%,33%,69%,63%
1,909,4104,112382,0,CY,105,41.8,-0.53,-0.73,-0.32,35%,24%,47%,45%
1,909,4630,112399,0,VA,109,45.0,-0.40,-0.60,-0.20,13%,8%,52%,47%
1,909,5401,136732,0,ACC,121,67.0,0.28,0.08,0.48,93%,83%,98%,98%
1,909,5411,136357,0,ACC,214,56.7,0.17,0.02,0.32,42%,30%,81%,74%
1,909,5404,136526,0,ACC,235,50.0,-0.19,-0.33,-0.06,34%,22%,68%,57%
1,909,6906,135621,0,AC,128,47.6,-0.02,-0.20,0.17,21%,11%,52%,48%
1,909,6905,135620,0,AC,107,49.2,-0.07,-0.27,0.14,13%,11%,50%,50%
1,909,4622,112398,0,VA,144,46.5,-0.42,-0.60,-0.25,17%,10%,56%,47%
1,909,4634,112400,0,VA,190,49.1,-0.23,-0.39,-0.08,14%,9%,63%,58%
1,909,4810,112401,0,VA,120,45.8,-0.51,-0.71,-0.32,13%,8%,58%,48%
1,909,4011,112378,0,FD,23,49.8,0.20,-0.24,0.65,22%,17%,43%,35%
1,909,6026,112451,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,909,4060,137269,0,ACC,36,47.3,0.09,-0.27,0.44,14%,8%,58%,53%
1,909,4008,112377,0,CY,34,41.5,-0.46,-0.82,-0.09,35%,15%,44%,26%
1,909,5402,137369,0,ACC,243,50.9,-0.08,-0.21,0.06,49%,34%,67%,61%
1,909,4310,112393,0,FD,259,46.5,-0.21,-0.34,-0.08,39%,22%,67%,57%
1,909,4152,112385,0,CY,179,54.9,0.02,-0.14,0.17,39%,32%,82%,72%
1,909,4003,141041,0,AC,119,41.0,-0.76,-0.95,-0.56,13%,9%,36%,34%
1,909,6907,135632,0,AC,163,52.0,0.10,-0.07,0.26,64%,31%,64%,63%
1,909,4000,140406,0,AC,149,37.1,-1.34,-1.51,-1.17,25%,11%,44%,32%
1,909,5412,137252,0,ACC,223,48.0,-0.15,-0.30,-0.01,53%,26%,64%,58%
1,909,6008,112446,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,909,4007,141499,0,AC,169,41.4,-0.60,-0.76,-0.44,32%,15%,57%,47%
2,909,6054,134781,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,909,6050,132112,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,909,7001,141993,0,ACS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,909,7022,112468,0,CYS,8,NE,NE,NE,NE,NE,NE,NE,NE
2,909,6056,135410,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,909,7002,112464,0,CYS,10,NE,NE,NE,NE,NE,NE,NE,NE
2,909,6027,112452,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,909,6097,135555,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,909,7006,112465,0,CYS,6,NE,SUPP,SUPP,SUPP,NE,NE,NE,NE
2,909,7013,112466,0,CYS,6,NE,NE,NE,NE,NE,NE,NE,NE
2,909,6044,112461,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,909,6053,134191,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,909,,,,,5137,48.9,-0.22,-0.25,-0.19,36.6%,22.3%,62.9%,55.9%
1,916,6073,115810,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,6905,136016,0,AC,166,43.2,-0.29,-0.46,-0.12,27%,10%,39%,35%
1,916,4032,115723,0,CY,195,50.8,-0.04,-0.19,0.11,9%,7%,64%,58%
1,916,5408,136474,0,ACC,194,60.6,0.63,0.47,0.78,81%,60%,84%,78%
1,916,4012,115720,0,FD,125,45.9,-0.22,-0.41,-0.03,20%,10%,58%,50%
1,916,4007,140011,0,AC,184,42.8,-0.72,-0.88,-0.57,21%,14%,44%,40%
1,916,5418,136725,0,ACC,268,52.8,-0.07,-0.20,0.06,19%,15%,67%,57%
1,916,6033,115795,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,6036,115798,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,5414,136960,0,ACC,192,57.3,0.40,0.25,0.56,48%,37%,79%,77%
1,916,5412,136623,0,ACC,228,50.0,-0.23,-0.38,-0.09,25%,18%,66%,62%
1,916,5409,137634,0,ACC,201,51.2,0.27,0.12,0.42,11%,8%,60%,60%
1,916,5420,136527,0,ACC,187,54.2,0.17,0.01,0.32,43%,32%,65%,64%
1,916,5419,137217,0,ACC,168,52.9,0.05,-0.11,0.22,38%,28%,70%,65%
1,916,4024,136772,0,ACC,241,50.8,-0.23,-0.37,-0.09,35%,25%,75%,66%
1,916,5410,136292,0,ACC,201,59.6,0.49,0.33,0.64,63%,52%,85%,83%
1,916,5404,136578,0,ACC,120,63.2,0.16,-0.03,0.36,59%,52%,98%,94%
1,916,4005,138421,0,AC,163,44.5,-0.43,-0.59,-0.26,18%,15%,39%,35%
1,916,6035,115797,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,5422,137387,0,ACC,148,49.6,0.18,0.01,0.35,24%,14%,64%,58%
1,916,4513,137097,0,ACC,136,55.9,0.02,-0.17,0.21,46%,36%,78%,72%
1,916,6078,134463,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,6002,138871,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,4006,138496,0,AC,66,41.1,-0.63,-0.89,-0.37,26%,5%,48%,41%
1,916,6906,136199,0,AC,132,33.6,-1.12,-1.31,-0.93,7%,2%,30%,23%
1,916,4002,136666,0,ACC,120,70.5,0.45,0.24,0.66,91%,88%,99%,98%
1,916,5406,137033,0,ACC,230,59.0,0.34,0.20,0.47,57%,46%,80%,79%
1,916,6003,115780,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,5423,115774,0,FD,139,44.1,-0.45,-0.63,-0.27,11%,7%,47%,42%
1,916,5424,115775,0,FD,93,46.9,-0.28,-0.50,-0.07,6%,3%,53%,48%
1,916,5401,137123,0,ACC,120,66.8,0.21,0.01,0.40,77%,49%,99%,99%
1,916,4003,137690,0,AC,76,38.3,-1.04,-1.28,-0.79,30%,4%,37%,30%
1,916,5411,138746,0,ACC,194,50.2,-0.02,-0.17,0.13,29%,20%,69%,59%
1,916,5403,136353,0,ACC,123,75.1,0.33,0.12,0.55,88%,86%,98%,98%
1,916,5421,115772,0,FD,116,44.4,-0.09,-0.30,0.12,20%,16%,51%,47%
1,916,5407,115758,0,FD,230,52.5,0.24,0.10,0.38,40%,23%,58%,56%
1,916,6017,115787,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,5400,136767,0,ACC,113,63.9,-0.01,-0.22,0.21,66%,61%,97%,95%
1,916,6032,115794,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,4600,136982,0,ACC,241,48.7,-0.22,-0.36,-0.08,16%,14%,61%,53%
1,916,4064,137298,0,ACC,227,46.3,-0.39,-0.53,-0.25,8%,4%,51%,44%
1,916,4001,136306,0,ACC,121,71.3,0.53,0.31,0.74,87%,84%,100%,99%
1,916,5428,136985,0,ACC,90,48.5,0.26,0.03,0.48,24%,13%,44%,40%
1,916,5402,136874,0,ACC,125,69.5,0.44,0.25,0.63,68%,64%,98%,97%
1,916,5405,137752,0,ACC,247,51.7,0.01,-0.12,0.15,13%,11%,65%,62%
1,916,4068,137059,0,ACC,126,50.4,0.08,-0.11,0.28,37%,25%,63%,60%
1,916,6019,115789,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,5417,136764,0,ACC,95,47.7,-0.16,-0.37,0.06,34%,23%,59%,55%
1,916,6018,115788,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,5415,137382,0,ACC,163,50.3,-0.13,-0.34,0.09,17%,11%,67%,60%
1,916,6031,115793,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,916,7019,115825,0,CYS,21,5.2,-1.92,-2.42,-1.43,0%,0%,0%,0%
2,916,7023,131549,0,CYS,13,4.3,-1.85,-2.48,-1.22,0%,0%,0%,0%
2,916,7015,115821,0,CYS,7,NE,NE,NE,NE,NE,NE,NE,NE
2,916,6004,138881,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,916,7005,115812,0,CYS,6,14.7,-1.90,-2.75,-1.05,0%,0%,17%,17%
2,916,6040,115802,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,916,7000,138428,0,ACS,9,10.0,-1.88,-2.62,-1.14,0%,0%,0%,0%
2,916,7025,134190,0,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,916,6072,115809,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,916,7024,131557,0,CYS,27,NE,NE,NE,NE,NE,NE,NE,NE
2,916,7018,115824,0,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,916,7001,138429,0,ACS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,916,7006,115813,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,916,7017,115823,0,CYS,7,NE,NE,NE,NE,NE,NE,NE,NE
4,916,,,,,6396,52.0,-0.04,-0.07,-0.02,34.8%,26.4%,66.1%,61.6%
1,919,6000,117600,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4029,117512,0,CY,96,42.5,-0.22,-0.44,0.00,24%,13%,39%,38%
1,919,6003,117602,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,5406,117578,0,FD,167,54.6,0.02,-0.15,0.19,59%,40%,71%,68%
1,919,4499,117552,0,CY,67,45.5,-0.12,-0.39,0.14,24%,7%,49%,46%
1,919,4047,117515,0,CY,154,41.3,-0.43,-0.60,-0.25,30%,16%,35%,31%
1,919,4066,117518,0,CY,221,44.0,-0.39,-0.53,-0.25,10%,4%,57%,48%
1,919,4043,138286,0,ACC,176,59.2,0.39,0.23,0.55,75%,55%,80%,77%
1,919,6005,117604,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4200,137637,0,ACC,219,49.7,-0.15,-0.30,0.00,19%,13%,61%,56%
1,919,4099,137757,0,ACC,91,55.6,0.32,0.10,0.54,63%,47%,84%,79%
1,919,6007,117605,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,5405,117577,0,FD,153,58.5,0.20,0.03,0.37,64%,44%,90%,78%
1,919,4101,136396,0,ACC,199,59.7,0.33,0.18,0.48,82%,52%,79%,76%
1,919,6906,135938,0,AC,137,47.6,-0.07,-0.25,0.12,29%,11%,54%,47%
1,919,5408,137872,0,ACC,165,53.0,0.00,-0.16,0.17,55%,34%,72%,58%
1,919,4100,117528,0,CY,178,42.9,-0.59,-0.75,-0.43,28%,13%,39%,33%
1,919,5419,117591,0,FD,173,53.2,-0.07,-0.23,0.10,51%,39%,71%,65%
1,919,4498,137090,0,ACC,172,53.2,0.49,0.32,0.65,42%,29%,64%,59%
1,919,5425,117596,0,FD,91,41.6,-0.42,-0.64,-0.20,26%,4%,38%,33%
1,919,4012,139902,0,FSS,44,29.4,-1.40,-1.74,-1.07,0%,0%,16%,14%
1,919,4002,138225,0,FSS,55,22.7,-2.21,-2.50,-1.92,0%,0%,9%,7%
1,919,5407,136554,0,ACC,202,70.5,0.48,0.33,0.63,80%,75%,95%,94%
1,919,6062,117623,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4004,139416,0,FUTC,82,43.1,-0.78,-1.02,-0.54,0%,0%,72%,57%
1,919,4010,117504,0,FD,94,51.2,0.49,0.27,0.71,16%,2%,53%,49%
1,919,6905,135876,0,AC,190,45.3,-0.09,-0.25,0.07,20%,13%,51%,46%
1,919,4141,137002,0,ACC,211,57.6,0.54,0.40,0.69,57%,42%,76%,67%
1,919,5415,137532,0,ACC,211,52.6,-0.09,-0.24,0.06,61%,45%,70%,60%
1,919,6221,117648,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,6222,117649,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,6015,117607,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4022,142051,0,AC,135,46.1,-0.28,-0.47,-0.10,12%,6%,54%,46%
1,919,4005,117500,0,CY,175,52.2,-0.13,-0.29,0.03,56%,35%,71%,61%
1,919,5420,140786,0,ACC,162,63.4,0.70,0.53,0.86,62%,59%,91%,91%
1,919,4001,138747,0,ACC,198,47.5,0.01,-0.14,0.17,14%,14%,67%,58%
1,919,4122,117537,0,CY,153,51.0,0.18,0.01,0.36,27%,13%,61%,57%
1,919,4008,139154,0,ACC,156,59.3,0.27,0.10,0.44,89%,67%,77%,76%
1,919,4009,137288,0,ACC,158,62.3,0.61,0.44,0.78,45%,36%,88%,85%
1,919,5427,136482,0,ACC,115,62.2,0.23,0.01,0.45,93%,73%,92%,83%
1,919,6231,117657,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4619,117557,0,VA,178,54.5,0.10,-0.06,0.25,42%,30%,79%,75%
1,919,5413,137895,0,ACC,219,55.7,0.08,-0.06,0.22,65%,43%,75%,73%
1,919,5426,136607,0,ACC,190,50.0,-0.07,-0.22,0.08,39%,21%,71%,61%
1,919,4096,139036,0,ACC,182,51.4,0.00,-0.16,0.15,28%,21%,68%,63%
1,919,6224,117650,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4016,136608,0,ACC,209,53.2,0.16,0.01,0.31,43%,28%,68%,62%
1,919,5416,137156,0,ACC,178,54.1,-0.04,-0.19,0.12,33%,24%,70%,65%
1,919,4080,137110,0,ACC,182,46.5,-0.32,-0.48,-0.16,56%,18%,57%,50%
1,919,4620,138106,0,ACC,143,59.7,0.37,0.19,0.55,69%,57%,87%,85%
1,919,5414,138042,0,ACC,181,48.4,-0.11,-0.27,0.05,55%,27%,59%,49%
1,919,4116,117534,0,CY,138,48.0,0.33,0.15,0.51,36%,18%,55%,54%
1,919,6036,117616,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4140,137656,0,ACC,112,48.2,-0.10,-0.30,0.10,45%,26%,55%,53%
1,919,4118,138632,0,ACC,209,53.2,-0.07,-0.22,0.07,42%,27%,68%,65%
1,919,5411,137224,0,ACC,133,47.6,-0.23,-0.41,-0.04,36%,20%,52%,47%
1,919,5412,137938,0,ACC,98,50.5,0.18,-0.04,0.41,41%,17%,63%,54%
1,919,4104,117530,0,CY,234,49.5,-0.05,-0.19,0.09,35%,24%,64%,58%
1,919,4154,137792,0,ACC,82,43.1,-0.28,-0.52,-0.03,4%,4%,48%,43%
1,919,5404,136899,0,ACC,189,63.9,0.21,0.05,0.36,71%,60%,92%,87%
1,919,4013,137985,0,ACC,159,60.8,0.33,0.16,0.50,92%,72%,90%,88%
1,919,6033,117614,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4000,117499,0,FD,153,52.1,0.17,0.00,0.34,48%,31%,66%,63%
1,919,6239,102256,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,5410,136877,0,ACC,254,55.1,0.06,-0.07,0.19,48%,36%,70%,67%
1,919,6020,117609,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4007,139662,0,F,,,,,,,,,
1,919,6006,139835,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4006,139873,0,ACC,161,56.6,0.07,-0.10,0.24,78%,51%,80%,78%
1,919,5400,136606,0,ACC,186,56.0,-0.06,-0.22,0.10,49%,33%,79%,72%
1,919,4070,136973,0,ACC,190,59.1,0.12,-0.04,0.27,49%,44%,83%,78%
1,919,6165,117641,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,6109,117631,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4083,137339,0,ACC,194,61.4,0.62,0.47,0.77,78%,66%,85%,80%
1,919,6038,117617,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,6243,134087,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,6220,117647,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,6028,117612,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,5421,136901,0,ACC,203,63.1,0.54,0.39,0.69,52%,48%,87%,86%
1,919,6136,117638,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,6115,117633,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,6029,117613,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4614,138356,0,ACC,197,63.8,0.44,0.28,0.60,62%,53%,91%,89%
1,919,5418,137914,0,ACC,207,54.9,0.20,0.05,0.34,40%,29%,76%,75%
1,919,6012,117606,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,5422,117594,0,VA,154,57.3,0.27,0.10,0.44,38%,34%,80%,72%
1,919,5423,138360,0,ACC,145,49.1,0.03,-0.15,0.20,50%,13%,60%,50%
1,919,5417,137922,0,ACC,176,52.8,0.02,-0.14,0.18,47%,39%,78%,72%
1,919,4003,138582,0,AC,51,48.8,0.50,0.18,0.82,35%,14%,73%,65%
1,919,4197,136609,0,ACC,174,59.9,0.58,0.42,0.74,62%,44%,89%,84%
1,919,4117,138484,0,ACC,69,46.2,-0.03,-0.29,0.24,38%,14%,51%,49%
1,919,4024,143131,0,AC,,,,,,,,,
1,919,4137,117538,1,CY,116,48.9,0.00,-0.20,0.20,42%,31%,53%,49%
1,919,6047,117622,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4067,140294,0,ACC,162,58.6,0.63,0.46,0.80,38%,32%,78%,71%
1,919,4087,117525,0,CY,131,43.2,-0.41,-0.59,-0.22,15%,9%,44%,36%
1,919,4028,137270,0,ACC,181,57.6,0.25,0.10,0.41,56%,36%,80%,78%
1,919,4014,137847,0,ACC,172,51.7,-0.10,-0.26,0.06,30%,22%,66%,59%
1,919,6154,117640,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4017,140037,0,AC,113,44.2,-0.44,-0.65,-0.24,13%,5%,49%,40%
1,919,4606,117555,0,VA,108,57.1,0.31,0.11,0.52,38%,28%,77%,73%
1,919,6041,117618,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,4504,138352,0,ACC,233,53.0,-0.02,-0.16,0.12,34%,23%,73%,71%
1,919,4011,137038,0,ACC,178,56.6,0.25,0.09,0.41,75%,51%,83%,78%
1,919,5401,136276,0,ACC,190,66.5,0.47,0.31,0.63,94%,81%,93%,87%
1,919,5403,136289,0,ACC,180,64.1,0.47,0.31,0.63,59%,52%,86%,82%
1,919,4021,141004,0,FUTC,48,38.2,-1.22,-1.56,-0.87,2%,0%,44%,40%
1,919,4111,140049,0,ACC,141,45.4,0.02,-0.16,0.20,4%,3%,55%,53%
1,919,4802,136922,0,ACC,143,60.7,0.48,0.29,0.66,39%,35%,85%,79%
2,919,7028,117684,0,CYS,9,NE,NE,NE,NE,NE,NE,NE,NE
2,919,7016,117674,0,CYS,14,7.0,-2.60,-3.16,-2.04,0%,0%,0%,0%
2,919,7045,131060,0,CYS,8,5.1,-2.30,-3.04,-1.56,0%,0%,0%,0%
2,919,7024,117681,0,CYS,9,NE,NE,NE,NE,NE,NE,NE,NE
2,919,7013,117672,0,CYS,14,3.6,-1.44,-2.02,-0.86,0%,0%,0%,0%
2,919,7033,117686,0,CYS,19,19.2,-1.04,-1.55,-0.54,0%,0%,0%,0%
2,919,7008,117667,0,CYS,26,1.7,-1.66,-2.07,-1.25,0%,0%,0%,0%
2,919,7042,117690,0,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,919,7014,142257,0,ACCS,13,16.5,-1.56,-2.19,-0.93,0%,0%,8%,8%
2,919,7032,117685,0,CYS,13,22.6,-0.10,-0.76,0.56,0%,0%,0%,0%
2,919,7007,138485,0,ACCS,8,15.8,-1.57,-2.36,-0.78,0%,0%,0%,0%
2,919,7023,117680,0,CYS,11,NE,NE,NE,NE,NE,NE,NE,NE
2,919,7022,117679,0,CYS,7,0.6,-2.74,-3.53,-1.95,0%,0%,0%,0%
2,919,7004,141251,0,ACCS,28,0.2,-1.74,-2.14,-1.33,0%,0%,0%,0%
2,919,6215,117646,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,919,7006,117665,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,919,7012,117671,0,FDS,8,NE,NE,NE,NE,NE,NE,NE,NE
2,919,7010,117669,0,CYS,25,0.8,-1.79,-2.21,-1.36,0%,0%,0%,0%
2,919,7026,117683,0,CYS,7,NE,NE,NE,NE,NE,NE,NE,NE
2,919,7025,117682,0,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
4,919,,,,,12628,52.9,0.06,0.04,0.08,45.9%,32.4%,69.3%,64.2%
1,921,4032,136012,0,FD,200,44.4,-0.18,-0.33,-0.03,19%,10%,54%,49%
1,921,4604,135552,0,VA,209,49.7,0.06,-0.08,0.21,32%,20%,66%,56%
1,921,4004,140845,0,AC,153,46.7,-0.14,-0.31,0.03,15%,12%,58%,53%
1,921,4002,140691,0,F,,,,,,,,,
1,921,4005,140948,0,FSS,80,38.2,-0.77,-1.01,-0.52,1%,1%,40%,35%
1,921,4030,136010,0,FD,220,42.2,-0.44,-0.58,-0.30,27%,11%,47%,40%
1,921,6041,118225,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,921,4001,136753,0,AC,173,44.3,-0.40,-0.56,-0.24,33%,17%,54%,47%
